level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
6798,166961,2017-09-18 22:54:00,.@SenateGOP's latest version of #Trumpcare is a disgrace. #GrahamCassidy would end #Medicaid as we know it. We mustäó_  ,https://twitter.com/SenCortezMasto/status/909913453795700736,6,49,61,SenCortezMasto,C001113,D,NV
6799,166962,2017-09-18 22:22:00,Alarming statistics in NV. I'm working w/@DeptVetAffairs to ensure vets access suicide prevention resources & ; care.  ,https://twitter.com/SenCortezMasto/status/909905477861036032,1,10,22,SenCortezMasto,C001113,D,NV
6800,166963,2017-09-18 21:45:00,Great tour of @ReedRaiders HS Enterprise Project this weekend. Thanks for all you do to get our students ready foräó_  ,https://twitter.com/SenCortezMasto/status/909896065146658817,0,2,11,SenCortezMasto,C001113,D,NV
6801,166964,2017-09-18 20:43:00,"2.3 million comments urging @SecretaryZinke for #MonumentsForAll. @POTUS, respect rule of law - the Antiquities Act.  ",https://twitter.com/SenCortezMasto/status/909880559119294464,1,63,74,SenCortezMasto,C001113,D,NV
6802,166965,2017-09-18 17:20:00,Small businesses keep our economy growing in NV. It's critical we support them. More from my visit w/ @RSChamberNV:  ,https://twitter.com/SenCortezMasto/status/909829531153944576,3,13,19,SenCortezMasto,C001113,D,NV
6803,166966,2017-09-18 15:23:00,We won't kick 800k DREAMers out of the only home they know. Congress needs to act & ; that means passing theäó_  ,https://twitter.com/SenCortezMasto/status/909800132803284992,7,38,92,SenCortezMasto,C001113,D,NV
6804,166967,2017-09-16 01:42:00,  @technolochicas: #FBF to the inspiring words shared by @SenCortezMasto at our #TECHNOLOchicas event in Las Vegas last month. #HHM // httäó_,https://twitter.com/SenCortezMasto/status/908868747976478720,2,9,4,SenCortezMasto,C001113,D,NV
6805,166968,2017-09-16 01:42:00,  @SenDuckworth: I introäó»d several new billsäóîincluding 2 w/@SenCortezMastoäóîto protect Vets & ; servicemembers who are immigrants äÊÍ  ,https://twitter.com/SenCortezMasto/status/908868580913090560,32,131,390,SenCortezMasto,C001113,D,NV
6806,166969,2017-09-15 21:50:00,"As a Mexican American, #HispanicHeritageMonth is special to me. In NV alone, Hispanic culture has shaped our communäó_  ",https://twitter.com/SenCortezMasto/status/908810228199825409,7,23,85,SenCortezMasto,C001113,D,NV
6807,166970,2017-09-15 20:48:00,My #LasVegas staff attended the National #POWMIA Recognition Ceremony @NellisAFB to remember our brave vets taken päó_  ,https://twitter.com/SenCortezMasto/status/908794641335619584,1,5,18,SenCortezMasto,C001113,D,NV
6808,166971,2017-09-15 19:58:00,Discussed opportunities & ; challenges confronting @RSChamberNV and unveiled new small biz guide. Chamber is essentiaäó_  ,https://twitter.com/SenCortezMasto/status/908781986914979842,2,10,5,SenCortezMasto,C001113,D,NV
6809,166972,2017-09-15 18:34:00,My bill w/ @SenatorBurr will encourage transportation innovation in our communities big & ; small. #SmartCities  ,https://twitter.com/SenCortezMasto/status/908760830375628800,3,4,10,SenCortezMasto,C001113,D,NV
6810,166973,2017-09-15 17:58:00,"While, @realDonaldTrump wants to deport #DREAMers - my message: You have a right to be here & ; I'm fighting for you -&gt; ",https://twitter.com/SenCortezMasto/status/908751814371180544,11,32,89,SenCortezMasto,C001113,D,NV
6811,166974,2017-09-15 17:44:00,"#GrahamCassidy guts #Medicaid by $639 million, a program 640k Nevadans rely on for care. This bill is not for NV.  ",https://twitter.com/SenCortezMasto/status/908748417307938818,1,30,43,SenCortezMasto,C001113,D,NV
6812,166975,2017-09-14 21:56:00,"Proud of @Foothill_HS junior, Noah MacFawn, for pitching in with #HurricaneHarvey relief efforts. You demonstrate täó_  ",https://twitter.com/SenCortezMasto/status/908449343664984065,0,4,15,SenCortezMasto,C001113,D,NV
6813,166976,2017-09-14 20:47:00,Inspired by @RanchoRamsLV students speaking out for #DREAMers. Congress must take up and pass the #DREAMAct.  ,https://twitter.com/SenCortezMasto/status/908432052176990208,7,12,24,SenCortezMasto,C001113,D,NV
6814,166977,2017-09-14 19:56:00,"Pleased to intro the Moving FIRST Act w/ @SenatorBurr, which will help address the transpo challenges our communitiäó_  ",https://twitter.com/SenCortezMasto/status/908419114510749696,0,3,6,SenCortezMasto,C001113,D,NV
6815,166978,2017-09-14 18:25:00,"This Saturday, 9/16, at 10am @UNLVLaw will host a #DACA renewal assistance fair at the Moot Court Room. Details onäó_  ",https://twitter.com/SenCortezMasto/status/908396404141326337,0,23,26,SenCortezMasto,C001113,D,NV
6816,166979,2017-09-14 17:29:00,Proud my #LasVegas staff joined @RanchoRamsLV to fight for our friends & ; neighbors. The 13k Nevada #DREAMers make oäó_  ,https://twitter.com/SenCortezMasto/status/908382301930840065,2,10,19,SenCortezMasto,C001113,D,NV
6817,166980,2017-09-14 01:15:00,Thank you to Edith Windsor for standing up for equality & ; inclusion for our LGBTQ community. You inspired us all.   ,https://twitter.com/SenCortezMasto/status/908136971658297344,5,17,57,SenCortezMasto,C001113,D,NV
6818,166981,2017-09-14 00:30:00,"This statistic is unacceptable. We must do better to ensure all expectant mothers have access to quality, affordabläó_  ",https://twitter.com/SenCortezMasto/status/908125650380316672,7,18,21,SenCortezMasto,C001113,D,NV
6819,166982,2017-09-14 00:00:00,I'll continue to fight for VAWA and the survivors of domestic violence to ensure that no one has to live in fear foäó_  ,https://twitter.com/SenCortezMasto/status/908118101820153857,6,19,32,SenCortezMasto,C001113,D,NV
6820,166983,2017-09-13 23:36:00,  @NWSReno: ***Tornado Warning*** Valid until 4:45p A confirmed funnel cloud over Lake Tahoe. SEEK SHELTER IMMEDIATELY!  #NVWx #CAWx  ,https://twitter.com/SenCortezMasto/status/908112120000249856,14,310,259,SenCortezMasto,C001113,D,NV
6821,166984,2017-09-13 23:28:00,Honored to celebrate @usairforce's 70th b'day. #NDAA will ensure our brave service members have the resources theyäó_  ,https://twitter.com/SenCortezMasto/status/908110111880642560,2,5,11,SenCortezMasto,C001113,D,NV
6822,166985,2017-09-13 23:11:00,"NV has become a hub for innovation & ; tech companies, creating jobs & ; boosting our economy. NV would be an excellentäó_  ",https://twitter.com/SenCortezMasto/status/908106009364897792,5,12,24,SenCortezMasto,C001113,D,NV
6823,166986,2017-09-13 23:06:00,100s of thousands of Nevadans gained coverage through #Medicaid expansion. @SenateGOP's scheme to repeal the #ACA wäó_  ,https://twitter.com/SenCortezMasto/status/908104752126353409,4,28,14,SenCortezMasto,C001113,D,NV
6824,166987,2017-09-13 23:05:00,"@realDonaldTrump .@realDonaldTrump you can bet I will be fighting like hell everyday to ensure the 13,000 NV DREAMeäó_  ",https://twitter.com/SenCortezMasto/status/908104265255804928,3,12,22,SenCortezMasto,C001113,D,NV
6825,166988,2017-09-13 23:03:00,.@realDonaldTrump Wrong. I have & ; so have the 800k+ DREAMers you've threatened to deport with this heartless & ; crueäó_  ,https://twitter.com/SenCortezMasto/status/908103917707386881,6,32,61,SenCortezMasto,C001113,D,NV
6826,166989,2017-09-13 21:06:00,"On #SuicidePreventionWeek & ; every week, my message to everyone struggling with suicidal thoughts and depression isäó_  ",https://twitter.com/SenCortezMasto/status/908074444039626752,2,3,10,SenCortezMasto,C001113,D,NV
6827,166990,2017-09-13 20:51:00,Proud these three bills passed the Senate. Combating human trafficking & ; protecting consumers were two of my top präó_  ,https://twitter.com/SenCortezMasto/status/908070701403459585,1,8,14,SenCortezMasto,C001113,D,NV
6828,166991,2017-09-13 20:23:00,"My amdts to #NDAA address concerns of NV's service members, create jobs, provide scholarships, & ; demand accountabiläó_  ",https://twitter.com/SenCortezMasto/status/908063676724334592,3,8,11,SenCortezMasto,C001113,D,NV
6829,166992,2017-09-13 18:54:00,Productive discussion today with Lincoln County Commissioners Varlin Higbee and Jared Brackenbury in DC. Thank youäó_  ,https://twitter.com/SenCortezMasto/status/908041198362927106,2,3,9,SenCortezMasto,C001113,D,NV
6830,166993,2017-09-13 18:06:00,Over 143 million Americans' private info was compromised w/ the @Equifax data breach. Here's how to stay protected:  ,https://twitter.com/SenCortezMasto/status/908029111892881413,0,4,8,SenCortezMasto,C001113,D,NV
6831,166994,2017-09-13 16:42:00,.@realDonaldTrump's #MuslimBan is the antithesis of what this country represents - inclusion and opportunity. Thisäó_  ,https://twitter.com/SenCortezMasto/status/908008112552062976,7,22,43,SenCortezMasto,C001113,D,NV
6832,166995,2017-09-13 14:17:00,.@SEC @TheJusticeDept @FTC must investigate whether @Equifax executives sold more than $1.5 million in stocks beforäó_  ,https://twitter.com/SenCortezMasto/status/907971521704075265,5,26,16,SenCortezMasto,C001113,D,NV
6833,166996,2017-09-13 00:05:00,The GOP plan cuts estate taxes for just 50 of the wealthiest in Nevada. That's not a serious tax plan for NV's middle class. #NotOnePenny,https://twitter.com/SenCortezMasto/status/907756965622898688,14,67,125,SenCortezMasto,C001113,D,NV
6834,166997,2017-09-12 23:09:00,Proud to see @unlv tied for nation's most diverse university! Diversity is our strength in NV & ; across this country.  ,https://twitter.com/SenCortezMasto/status/907743042358136833,6,25,67,SenCortezMasto,C001113,D,NV
6835,166998,2017-09-12 22:09:00,".@ramusaorg is coming to Reno from 9/29-10/1, offering free medical care at the @HealthyWashoe. For more details:  ",https://twitter.com/SenCortezMasto/status/907727877847875584,1,2,4,SenCortezMasto,C001113,D,NV
6836,166999,2017-09-12 21:41:00,"  @NCAI1944: .@SeCortezMasto ""I'm here to tell you, I'm going to do everything I can to address the issues facing #IndianCountry."" #Tribaläó_",https://twitter.com/SenCortezMasto/status/907720824391643136,2,19,28,SenCortezMasto,C001113,D,NV
6837,167000,2017-09-12 21:30:00,.@unlv's offering FREE assistance until October 5 for #DACA recipients needing to renew. For help: 702.895.2080 --&gt; ,https://twitter.com/SenCortezMasto/status/907718161017053186,2,27,31,SenCortezMasto,C001113,D,NV
6838,167001,2017-09-12 20:57:00,Excited to launch my Spanish-language site! It's imperative Nevadans have access to the resources my office offers.  ,https://twitter.com/SenCortezMasto/status/907709829275373568,6,13,43,SenCortezMasto,C001113,D,NV
6839,167002,2017-09-12 19:53:00,Devastation from #HurricaneIrma was felt by millions & ; 100s of thousands remain in shelters. Here's how you can help  ,https://twitter.com/SenCortezMasto/status/907693667925848064,1,8,10,SenCortezMasto,C001113,D,NV
6840,167003,2017-09-12 18:24:00,".@realDonaldTrump said #DACA recipients had ""nothing to worry about."" This is clearly a lie. Congress needs to actäó_  ",https://twitter.com/SenCortezMasto/status/907671284745732096,7,97,164,SenCortezMasto,C001113,D,NV
6841,167004,2017-09-12 16:42:00,  @SenatorDurbin: It's our duty to step in on behalf of innocent Americans wronged by Equifax. Thank you @SenFranken and @SenCortezMasto fäó_,https://twitter.com/SenCortezMasto/status/907645585267838976,20,105,378,SenCortezMasto,C001113,D,NV
6842,167005,2017-09-11 23:28:00,"  @SenFranken: Today, @SenCortezMasto & ; I led broad coalition of 20 @SenateDems in pressing Equifax's CEO to completely end its use of #foäó_",https://twitter.com/SenCortezMasto/status/907385416155836417,164,1897,4916,SenCortezMasto,C001113,D,NV
6843,167006,2017-09-11 23:26:00,143m Americans' info was compromised w/ @Equifax data breech. I urged its CEO to end its forced arbitration clauseäó_  ,https://twitter.com/SenCortezMasto/status/907384860070871042,2,24,31,SenCortezMasto,C001113,D,NV
6844,167007,2017-09-11 23:05:00,Proud my Las Vegas staff joined to march with #Dreamers. We will never stop fighting for you. The GOP must take upäó_  ,https://twitter.com/SenCortezMasto/status/907379493081370626,7,22,61,SenCortezMasto,C001113,D,NV
6845,167008,2017-09-11 22:57:00,Thank you to the brave Airmen from @NellisAFB shipped out to Florida to assist in the #HurricaneIrma efforts. We aräó_  ,https://twitter.com/SenCortezMasto/status/907377547595403264,0,14,44,SenCortezMasto,C001113,D,NV
6846,167009,2017-09-11 22:55:00,Honored @SenKamalaHarris & ; AfAm female staffers joined me to discuss the best ways we can improve diversity & ; upwaräó_  ,https://twitter.com/SenCortezMasto/status/907377149165932553,6,58,153,SenCortezMasto,C001113,D,NV
6847,167010,2017-09-11 22:49:00,Proud to see @NVNationalGuard deployed to help with #HurricaneIrma relief efforts. Thank you for your service in FLäó_  ,https://twitter.com/SenCortezMasto/status/907375537521401856,1,4,19,SenCortezMasto,C001113,D,NV
6848,167011,2017-09-11 16:54:00,"For many survivors of 9/11, the physical & ; emotional scars of that day can never fully heal. We must always remembeäó_  ",https://twitter.com/SenCortezMasto/status/907286334330597377,2,20,34,SenCortezMasto,C001113,D,NV
6849,167012,2017-09-09 13:00:00,"Trump might want to sabotage the #ACA, but I'll ensure people know how to access care! Open enrollment begins 11/1!  ",https://twitter.com/SenCortezMasto/status/906502536017977345,11,65,82,SenCortezMasto,C001113,D,NV
6850,167013,2017-09-08 22:19:00,The data security breach of 143 million Americans' private information at Equifax is deeply concerning. These consuäó_  ,https://twitter.com/SenCortezMasto/status/906280775120822277,6,36,72,SenCortezMasto,C001113,D,NV
6851,167014,2017-09-08 22:03:00,  @nowthisnews: 'It is not right for us to come here and then close the door behind us' äóî the first DREAMer in Congress urges his colleaguäó_,https://twitter.com/SenCortezMasto/status/906276759607357440,216,2691,4561,SenCortezMasto,C001113,D,NV
6852,167015,2017-09-08 21:53:00,  @SenKamalaHarris: We MUST pass the DREAM Act. Retweet if you agree.,https://twitter.com/SenCortezMasto/status/906274296380706817,814,60079,50251,SenCortezMasto,C001113,D,NV
6853,167016,2017-09-08 19:33:00,#XQLive's challenging schools on how best we prepare kids for jobs of the future. Watch @8pm ET! #RethinkHighSchool  ,https://twitter.com/SenCortezMasto/status/906238980928266240,3,10,14,SenCortezMasto,C001113,D,NV
6854,167017,2017-09-08 19:07:00,"#DACA recipients, if yours expires before 3/5/18, you must renew by 10/5/17. @CUNYCitizenship @CSNV1 will help youäó_  ",https://twitter.com/SenCortezMasto/status/906232592608919552,1,23,14,SenCortezMasto,C001113,D,NV
6855,167018,2017-09-07 23:30:00,Encouraged to see @unrmed is working to help ensure our rural Nevada communities have access to quality doctors.  ,https://twitter.com/SenCortezMasto/status/905936218386350081,0,10,13,SenCortezMasto,C001113,D,NV
6856,167019,2017-09-07 22:55:00,Glad the #Senate agreed to send over $15b in relief to #HurricaneHarvey & ; #HurricaneIrma victims. Helping communities rebuild is priority.,https://twitter.com/SenCortezMasto/status/905927410457206789,3,18,28,SenCortezMasto,C001113,D,NV
6857,167020,2017-09-07 22:01:00,"This Reno tradition is a must! Congrats, @renoballoon on your 36th year! Here's all you need to know for this weekeäó_  ",https://twitter.com/SenCortezMasto/status/905913876012814336,2,1,14,SenCortezMasto,C001113,D,NV
6858,167021,2017-09-07 20:49:00,"If Trump didn't want to play politics w/ 800k lives he would've said ""send me this bill."" We must pass the #DREAMAct  ",https://twitter.com/SenCortezMasto/status/905895945568739328,6,25,55,SenCortezMasto,C001113,D,NV
